,Date,AveragePrice,TotalValue,c4046,c4225,c4770,TotalBags,SmallBags,LargeBags,XLargeBags,type,year,region
213,22-11-2015,1.07,466760.0,4457.62,383420.0,233.74,78648.2,78161.8,486.35,0.0,Conventional,2015,Boston
214,15-11-2015,1.05,513739.0,5310.32,420937.0,139.71,87352.1,85604.2,1747.96,0.0,Conventional,2015,Boston
215,08-11-2015,1.04,641760.0,5304.09,542881.0,231.74,93342.8,88265.2,5077.57,0.0,Conventional,2015,Boston
216,01-11-2015,1.06,553097.0,4886.14,449532.0,170.29,98507.9,93443.1,5064.84,0.0,Conventional,2015,Boston
217,25-10-2015,1.02,534250.0,4005.39,430726.0,191.31,99327.0,94581.9,4745.05,0.0,Conventional,2015,Boston
218,18-10-2015,0.94,725296.0,6409.86,627504.0,332.87,91049.6,86046.2,5003.33,0.0,Conventional,2015,Boston
219,11-10-2015,1.14,485707.0,5145.86,378296.0,355.03,101910.0,97513.2,4396.66,0.0,Conventional,2015,Boston
220,04-10-2015,1.07,536479.0,5804.31,427359.0,277.56,103039.0,97207.4,5831.48,0.0,Conventional,2015,Boston
221,27-09-2015,1.07,553307.0,5210.84,463080.0,289.49,84726.9,82123.6,2603.34,0.0,Conventional,2015,Boston
222,20-09-2015,1.15,498640.0,4376.74,398673.0,418.46,95171.5,91612.7,3558.89,0.0,Conventional,2015,Boston
223,13-09-2015,1.03,655683.0,5422.29,560792.0,353.77,89114.7,84843.5,4271.11,0.0,Conventional,2015,Boston
224,06-09-2015,1.11,577775.0,4237.44,477868.0,496.62,95172.9,94558.4,614.44,0.0,Conventional,2015,Boston
225,30-08-2015,1.13,526665.0,4177.03,438503.0,554.04,83430.9,83242.0,188.89,0.0,Conventional,2015,Boston
226,23-08-2015,1.07,589471.0,4744.11,488292.0,608.61,95826.5,95585.4,241.12,0.0,Conventional,2015,Boston
227,16-08-2015,1.15,565795.0,4460.85,464476.0,748.65,96109.2,95887.0,222.22,0.0,Conventional,2015,Boston
228,09-08-2015,1.07,690517.0,4173.23,590998.0,827.06,94518.8,94287.7,231.1,0.0,Conventional,2015,Boston
229,02-08-2015,1.17,571994.0,4442.2,468592.0,1451.95,97508.6,97214.1,294.44,0.0,Conventional,2015,Boston
230,26-07-2015,1.28,500234.0,4299.27,393282.0,1957.86,100695.0,100467.0,228.08,0.0,Conventional,2015,Boston
231,19-07-2015,1.18,597168.0,4720.08,477630.0,5071.77,109746.0,109519.0,227.47,0.0,Conventional,2015,Boston
232,12-07-2015,1.14,634516.0,5332.07,471640.0,9361.55,148183.0,146947.0,1236.05,0.0,Conventional,2015,Boston
233,05-07-2015,1.27,582910.0,4743.46,418251.0,11053.8,148861.0,145983.0,2878.43,0.0,Conventional,2015,Boston
234,28-06-2015,1.25,560495.0,4688.28,403231.0,9120.3,143456.0,142575.0,881.11,0.0,Conventional,2015,Boston
235,21-06-2015,1.24,543505.0,3582.45,404909.0,8899.2,126114.0,125821.0,293.33,0.0,Conventional,2015,Boston
236,14-06-2015,1.08,684346.0,5104.19,521255.0,6545.42,151442.0,151259.0,183.33,0.0,Conventional,2015,Boston
237,07-06-2015,1.25,562543.0,4034.11,421007.0,93.05,137408.0,137225.0,183.34,0.0,Conventional,2015,Boston
238,31-05-2015,1.26,565161.0,4128.35,418105.0,108.6,142819.0,142515.0,303.32,0.0,Conventional,2015,Boston
239,24-05-2015,1.14,633522.0,4601.66,490486.0,276.82,138158.0,137769.0,388.43,0.0,Conventional,2015,Boston
240,17-05-2015,1.26,534489.0,4285.68,380514.0,162.66,149526.0,147668.0,1858.4,0.0,Conventional,2015,Boston
241,10-05-2015,1.14,625558.0,4601.5,476828.0,131.47,143998.0,141309.0,2688.22,0.0,Conventional,2015,Boston
242,03-05-2015,1.17,552369.0,3828.64,429586.0,239.76,118714.0,115149.0,3565.39,0.0,Conventional,2015,Boston
243,26-04-2015,1.28,465911.0,3915.3,352464.0,131.46,109400.0,106866.0,2533.7,0.0,Conventional,2015,Boston
244,19-04-2015,1.15,504620.0,4013.71,384880.0,162.91,115563.0,114562.0,1000.55,0.0,Conventional,2015,Boston
245,12-04-2015,1.26,408485.0,3575.89,294164.0,106.09,110639.0,108644.0,1994.62,0.0,Conventional,2015,Boston
246,05-04-2015,1.27,449818.0,3657.54,330425.0,99.92,115636.0,113541.0,1948.64,145.83,Conventional,2015,Boston
247,29-03-2015,1.19,453631.0,3619.31,339299.0,151.36,110561.0,108838.0,1723.17,0.0,Conventional,2015,Boston
248,22-03-2015,1.18,453173.0,5956.18,344397.0,155.94,102664.0,102204.0,460.01,0.0,Conventional,2015,Boston
249,15-03-2015,1.25,417750.0,6085.75,308997.0,111.59,102556.0,101932.0,624.45,0.0,Conventional,2015,Boston
250,08-03-2015,1.17,408404.0,3425.53,290513.0,78.96,114387.0,113811.0,575.56,0.0,Conventional,2015,Boston
251,01-03-2015,1.11,485736.0,4106.42,383574.0,192.98,97862.9,97423.2,439.76,0.0,Conventional,2015,Boston
252,22-02-2015,1.23,355432.0,3232.68,251341.0,142.33,100716.0,100498.0,217.78,0.0,Conventional,2015,Boston
253,15-02-2015,1.2,399884.0,3794.97,281106.0,143.41,114839.0,114284.0,555.55,0.0,Conventional,2015,Boston
254,08-02-2015,1.04,609985.0,7653.19,495732.0,383.73,106217.0,105403.0,813.34,0.0,Conventional,2015,Boston
255,01-02-2015,1.22,490022.0,6082.88,373452.0,272.81,110214.0,109901.0,313.46,0.0,Conventional,2015,Boston
256,25-01-2015,1.17,409344.0,4730.77,288095.0,45.98,116472.0,115538.0,934.11,0.0,Conventional,2015,Boston
257,18-01-2015,1.23,401331.0,4383.76,287779.0,132.53,109037.0,108669.0,367.78,0.0,Conventional,2015,Boston
258,11-01-2015,1.1,437772.0,5548.11,320577.0,121.81,111525.0,111193.0,331.73,0.0,Conventional,2015,Boston
259,04-01-2015,1.02,491738.0,7193.87,396752.0,128.82,87663.1,87406.8,256.29,0.0,Conventional,2015,Boston
260,27-12-2015,1.35,96233.1,1367.81,39542.8,85.76,55236.7,55236.7,0.0,0.0,Conventional,2015,BuffaloRochester
261,20-12-2015,1.37,90867.5,1164.92,38430.7,106.67,51165.2,51165.2,0.0,0.0,Conventional,2015,BuffaloRochester
262,13-12-2015,1.35,98473.2,1421.12,40783.2,66.45,56202.4,56202.4,0.0,0.0,Conventional,2015,BuffaloRochester
263,06-12-2015,1.23,108458.0,1737.71,58197.3,167.12,48355.6,48355.6,0.0,0.0,Conventional,2015,BuffaloRochester
264,29-11-2015,1.39,79973.1,1514.69,35682.7,113.49,42662.2,42662.2,0.0,0.0,Conventional,2015,BuffaloRochester
265,22-11-2015,1.4,90242.3,1711.77,38780.7,107.53,49642.4,49642.4,0.0,0.0,Conventional,2015,BuffaloRochester
266,15-11-2015,1.36,99703.7,1803.78,41457.1,107.48,56335.3,55593.1,742.22,0.0,Conventional,2015,BuffaloRochester
267,08-11-2015,1.3,111039.0,1288.83,49507.2,55.0,60187.9,58885.6,1302.22,0.0,Conventional,2015,BuffaloRochester
268,01-11-2015,1.23,118541.0,2181.17,61874.9,186.4,54298.6,52956.4,1342.22,0.0,Conventional,2015,BuffaloRochester
269,25-10-2015,1.36,99554.5,1545.57,36645.9,79.64,61283.4,59381.2,1902.22,0.0,Conventional,2015,BuffaloRochester
270,18-10-2015,1.29,106084.0,1536.35,40701.6,58.28,63787.5,62627.5,1160.0,0.0,Conventional,2015,BuffaloRochester
271,11-10-2015,1.3,109154.0,2170.49,50862.0,96.18,56025.2,54829.6,1195.56,0.0,Conventional,2015,BuffaloRochester
272,04-10-2015,1.33,98900.5,3020.03,38353.4,101.43,57425.7,56141.2,1284.44,0.0,Conventional,2015,BuffaloRochester
273,27-09-2015,1.31,90745.7,1908.16,60292.8,106.47,28438.3,27767.2,671.11,0.0,Conventional,2015,BuffaloRochester
274,20-09-2015,1.54,60624.5,1445.25,39831.7,88.61,19258.9,18437.8,821.11,0.0,Conventional,2015,BuffaloRochester
275,13-09-2015,1.59,73043.2,1572.71,48468.7,134.33,22867.4,22421.9,445.56,0.0,Conventional,2015,BuffaloRochester
276,06-09-2015,1.56,76139.6,1471.69,49388.5,173.32,25106.1,25092.8,13.33,0.0,Conventional,2015,BuffaloRochester
277,30-08-2015,1.38,83731.4,1406.11,61600.6,241.67,20483.0,20483.0,0.0,0.0,Conventional,2015,BuffaloRochester
278,23-08-2015,1.49,68953.3,1287.09,43655.3,170.47,23840.4,23840.4,0.0,0.0,Conventional,2015,BuffaloRochester
279,16-08-2015,1.5,69798.1,1230.78,45937.6,258.0,22371.7,22371.7,0.0,0.0,Conventional,2015,BuffaloRochester
280,09-08-2015,1.47,81830.1,1139.74,56289.3,349.19,24051.9,24051.9,0.0,0.0,Conventional,2015,BuffaloRochester
281,02-08-2015,1.47,78162.9,1447.81,44620.7,471.55,31622.9,31622.9,0.0,0.0,Conventional,2015,BuffaloRochester
282,26-07-2015,1.39,91825.1,1679.28,45615.5,741.77,43788.5,43788.5,0.0,0.0,Conventional,2015,BuffaloRochester
283,19-07-2015,1.36,128846.0,1165.75,54492.9,2205.14,70982.4,70982.4,0.0,0.0,Conventional,2015,BuffaloRochester
284,12-07-2015,1.45,127351.0,1119.38,47294.7,4714.73,74222.7,73796.0,426.67,0.0,Conventional,2015,BuffaloRochester
285,05-07-2015,1.47,140414.0,1503.1,56925.5,6707.85,75277.5,74370.8,906.67,0.0,Conventional,2015,BuffaloRochester
286,28-06-2015,1.36,137247.0,1235.69,51801.7,5397.32,78812.0,78749.7,62.22,0.0,Conventional,2015,BuffaloRochester
287,21-06-2015,1.5,108655.0,1254.83,47845.6,5424.52,54130.4,54130.4,0.0,0.0,Conventional,2015,BuffaloRochester
288,14-06-2015,1.34,149377.0,1183.9,48286.5,4432.54,95473.8,95473.8,0.0,0.0,Conventional,2015,BuffaloRochester
289,07-06-2015,1.38,130908.0,779.02,57999.6,138.81,71990.7,71990.7,0.0,0.0,Conventional,2015,BuffaloRochester
290,31-05-2015,1.4,130841.0,1039.49,54249.1,79.38,75473.1,75473.1,0.0,0.0,Conventional,2015,BuffaloRochester
291,24-05-2015,1.43,121943.0,1033.76,55018.9,103.94,65786.0,65741.5,44.44,0.0,Conventional,2015,BuffaloRochester
292,17-05-2015,1.35,137050.0,932.52,61668.5,56.53,74392.7,73414.9,977.78,0.0,Conventional,2015,BuffaloRochester
293,10-05-2015,1.33,170547.0,1321.83,73754.3,185.16,95285.9,94832.6,453.33,0.0,Conventional,2015,BuffaloRochester
294,03-05-2015,1.42,136772.0,946.38,50266.2,81.86,85477.3,84332.0,1102.22,43.06,Conventional,2015,BuffaloRochester
295,26-04-2015,1.41,136964.0,1117.56,49556.9,106.4,86183.4,85503.1,640.0,40.28,Conventional,2015,BuffaloRochester
296,19-04-2015,1.42,139613.0,1021.72,52954.8,59.18,85576.8,85056.9,519.86,0.0,Conventional,2015,BuffaloRochester
297,12-04-2015,1.42,118173.0,884.02,45443.6,92.75,71752.1,70938.4,813.75,0.0,Conventional,2015,BuffaloRochester
298,05-04-2015,1.44,124146.0,969.27,51023.9,95.69,72056.8,71408.9,597.92,50.0,Conventional,2015,BuffaloRochester
299,29-03-2015,1.39,119891.0,1352.63,48430.0,80.52,70027.5,69919.0,108.47,0.0,Conventional,2015,BuffaloRochester
300,22-03-2015,1.4,119903.0,3090.55,45420.1,48.2,71344.1,71288.6,55.56,0.0,Conventional,2015,BuffaloRochester
301,15-03-2015,1.47,103413.0,3500.48,45688.6,66.42,54157.6,54046.5,111.11,0.0,Conventional,2015,BuffaloRochester
302,08-03-2015,1.35,125725.0,1072.46,61973.6,102.31,62576.6,62216.6,360.0,0.0,Conventional,2015,BuffaloRochester
303,01-03-2015,1.43,112364.0,1032.92,41685.0,104.16,69541.7,69479.5,62.22,0.0,Conventional,2015,BuffaloRochester
304,22-02-2015,1.41,109547.0,1709.23,45394.0,131.72,62312.0,61765.3,546.67,0.0,Conventional,2015,BuffaloRochester
305,15-02-2015,1.44,100207.0,1520.76,43271.6,57.76,55357.1,55232.6,124.44,0.0,Conventional,2015,BuffaloRochester
306,08-02-2015,1.36,132760.0,1822.41,66261.9,161.96,64513.8,63918.2,595.56,0.0,Conventional,2015,BuffaloRochester
307,01-02-2015,1.33,153920.0,2117.73,64770.6,112.49,86919.6,86848.5,71.11,0.0,Conventional,2015,BuffaloRochester
308,25-01-2015,1.5,114053.0,1321.19,54007.5,74.53,58649.7,57909.7,740.0,0.0,Conventional,2015,BuffaloRochester
309,18-01-2015,1.52,107040.0,1625.26,61859.9,133.29,43421.9,43419.7,2.22,0.0,Conventional,2015,BuffaloRochester
310,11-01-2015,1.54,106221.0,1642.25,50985.2,79.61,53514.3,53514.3,0.0,0.0,Conventional,2015,BuffaloRochester
311,04-01-2015,1.4,116253.0,3267.97,55693.0,109.55,57182.9,57182.9,0.0,0.0,Conventional,2015,BuffaloRochester
312,27-12-2015,0.9,5040370.0,1833950.0,1760960.0,232756.0,1212710.0,1090140.0,110737.0,11829.6,Conventional,2015,California
313,20-12-2015,0.94,4695740.0,1676600.0,1543280.0,266690.0,1209170.0,1061700.0,136747.0,10714.5,Conventional,2015,California
314,13-12-2015,0.87,5259350.0,1806690.0,1627240.0,232985.0,1592440.0,1404010.0,180150.0,8275.96,Conventional,2015,California
315,06-12-2015,0.78,5775540.0,1943070.0,2100250.0,221957.0,1510270.0,1376640.0,126664.0,6962.06,Conventional,2015,California
316,29-11-2015,0.91,4575710.0,1461700.0,1810200.0,222311.0,1081500.0,991569.0,82338.4,7590.24,Conventional,2015,California
317,22-11-2015,0.92,4804280.0,1602220.0,1917120.0,215632.0,1069310.0,979612.0,82444.3,7249.07,Conventional,2015,California
318,15-11-2015,0.83,5755190.0,2243010.0,2164100.0,195159.0,1152920.0,1091770.0,53797.9,7352.34,Conventional,2015,California
319,08-11-2015,0.98,5148980.0,2317860.0,1758960.0,216524.0,855637.0,813006.0,36306.0,6324.22,Conventional,2015,California
320,01-11-2015,0.95,5830430.0,2369820.0,2596790.0,211902.0,651916.0,626994.0,19804.7,5117.73,Conventional,2015,California
321,25-10-2015,1.12,4592460.0,1733790.0,2025020.0,215623.0,618032.0,606393.0,7596.27,4042.59,Conventional,2015,California
322,18-10-2015,1.07,4999030.0,1847990.0,2286240.0,217814.0,646990.0,633894.0,10780.3,2316.59,Conventional,2015,California
323,11-10-2015,1.08,5063310.0,1757210.0,2530020.0,221033.0,555042.0,533478.0,18373.2,3190.67,Conventional,2015,California
324,04-10-2015,1.02,4943780.0,1461110.0,2788320.0,222261.0,472090.0,442924.0,25572.3,3594.34,Conventional,2015,California
325,27-09-2015,1.04,5216780.0,1860050.0,2635030.0,206460.0,515246.0,496868.0,13336.3,5041.79,Conventional,2015,California
326,20-09-2015,1.14,4759790.0,1702970.0,2230690.0,273922.0,552210.0,529779.0,17303.9,5126.49,Conventional,2015,California
327,13-09-2015,1.13,5106510.0,1863270.0,2388020.0,270794.0,584420.0,502057.0,76297.6,6065.2,Conventional,2015,California
328,06-09-2015,1.09,5806390.0,2859330.0,2077190.0,240185.0,629688.0,591630.0,33545.4,4513.07,Conventional,2015,California
329,30-08-2015,1.08,5647380.0,3104610.0,1660270.0,233027.0,649476.0,640601.0,5989.25,2885.76,Conventional,2015,California
330,23-08-2015,1.18,5193220.0,2626980.0,1798910.0,222083.0,545249.0,535184.0,6573.5,3491.36,Conventional,2015,California
331,16-08-2015,1.11,5616430.0,3098710.0,1731350.0,208725.0,577652.0,572197.0,2081.96,3372.38,Conventional,2015,California
332,09-08-2015,1.1,6232080.0,3260780.0,2196700.0,193832.0,580769.0,570729.0,7356.84,2683.59,Conventional,2015,California
333,02-08-2015,1.16,5428240.0,2940150.0,1737850.0,183471.0,566776.0,559588.0,4953.57,2234.75,Conventional,2015,California
334,26-07-2015,1.13,5557620.0,3112920.0,1636660.0,209427.0,598608.0,590750.0,5181.16,2676.28,Conventional,2015,California
335,19-07-2015,1.18,5225200.0,2805890.0,1629870.0,188207.0,601234.0,577737.0,20673.8,2822.8,Conventional,2015,California
336,12-07-2015,1.13,5451640.0,2747300.0,1923890.0,157478.0,622966.0,601359.0,18032.4,3574.73,Conventional,2015,California
337,05-07-2015,1.12,6718010.0,3581150.0,2120300.0,254187.0,762371.0,731692.0,27317.2,3362.15,Conventional,2015,California
338,28-06-2015,1.1,5641740.0,3163840.0,1610910.0,212173.0,654819.0,630301.0,21861.5,2656.02,Conventional,2015,California
339,21-06-2015,1.07,5952600.0,3328630.0,1743510.0,218424.0,662032.0,634245.0,24277.5,3510.13,Conventional,2015,California
340,14-06-2015,0.97,6741660.0,4075880.0,1771910.0,210671.0,683201.0,657421.0,22961.2,2818.56,Conventional,2015,California
341,07-06-2015,0.98,6374840.0,3614310.0,1860330.0,221330.0,678869.0,651944.0,23422.4,3501.78,Conventional,2015,California
342,31-05-2015,0.98,6236900.0,3620440.0,1826500.0,209443.0,580523.0,554225.0,23083.1,3215.29,Conventional,2015,California
343,24-05-2015,1.1,5621710.0,2978400.0,1873210.0,195991.0,574120.0,546421.0,24485.8,3213.4,Conventional,2015,California
344,17-05-2015,1.08,5289140.0,2923670.0,1649620.0,168597.0,547244.0,525805.0,18497.0,2941.83,Conventional,2015,California
345,10-05-2015,0.93,6650360.0,4085860.0,1735130.0,194576.0,634791.0,613601.0,18366.3,2823.53,Conventional,2015,California
346,03-05-2015,0.88,8567530.0,4340120.0,3403140.0,192474.0,631798.0,609389.0,19735.9,2673.97,Conventional,2015,California
347,26-04-2015,1.15,4923560.0,2421010.0,1729490.0,196469.0,576600.0,548252.0,26484.0,1863.18,Conventional,2015,California
348,19-04-2015,1.05,5871080.0,3024470.0,2070970.0,177355.0,598286.0,524768.0,71988.6,1529.08,Conventional,2015,California
349,12-04-2015,1.06,5636640.0,2848180.0,1988820.0,185199.0,614444.0,532714.0,79865.3,1864.19,Conventional,2015,California
350,05-04-2015,1.12,5467160.0,2754460.0,1886170.0,225397.0,601125.0,539258.0,59212.1,2654.56,Conventional,2015,California
351,29-03-2015,1.1,5341820.0,2609530.0,1869270.0,193578.0,669440.0,605995.0,61958.7,1486.34,Conventional,2015,California
352,22-03-2015,1.06,5571810.0,2348620.0,2314390.0,195791.0,713009.0,681404.0,30059.0,1546.29,Conventional,2015,California
353,15-03-2015,1.06,5557160.0,2962520.0,1737350.0,194761.0,662527.0,632904.0,27625.2,1998.56,Conventional,2015,California
354,08-03-2015,0.96,5990240.0,3484270.0,1649940.0,184721.0,671313.0,642307.0,27241.1,1764.61,Conventional,2015,California
355,01-03-2015,0.84,6700130.0,3516550.0,2460930.0,170581.0,552070.0,515386.0,34845.5,1838.1,Conventional,2015,California
356,22-02-2015,0.96,5951870.0,3210180.0,1933700.0,172676.0,635319.0,596185.0,36940.5,2193.32,Conventional,2015,California
357,15-02-2015,0.96,5699940.0,3315160.0,1620460.0,169908.0,594412.0,544991.0,47017.9,2403.05,Conventional,2015,California
358,08-02-2015,0.91,5871220.0,2908850.0,2200390.0,149459.0,612526.0,553683.0,56311.1,2532.59,Conventional,2015,California
359,01-02-2015,0.85,9032180.0,4794140.0,3460740.0,177145.0,600149.0,556205.0,41203.2,2740.84,Conventional,2015,California
360,25-01-2015,1.06,4929880.0,2380960.0,1827780.0,150536.0,570610.0,521004.0,46809.5,2796.24,Conventional,2015,California
361,18-01-2015,1.02,5570920.0,2780860.0,2108450.0,121614.0,559991.0,520299.0,36501.2,3190.49,Conventional,2015,California
362,11-01-2015,0.92,6024930.0,2889590.0,2485720.0,103573.0,546048.0,510560.0,31874.0,3613.09,Conventional,2015,California
363,04-01-2015,0.93,5777340.0,2843650.0,2267760.0,137480.0,528452.0,477193.0,47882.6,3375.8,Conventional,2015,California
364,27-12-2015,0.96,156698.0,33070.3,62956.2,23041.7,37630.0,35130.4,2499.62,0.0,Conventional,2015,Charlotte
365,20-12-2015,0.98,139918.0,29500.0,55520.6,19842.5,35054.8,33273.2,1781.51,0.0,Conventional,2015,Charlotte
366,13-12-2015,0.95,157146.0,31727.5,62544.2,23842.9,39031.6,35793.1,3238.51,0.0,Conventional,2015,Charlotte
367,06-12-2015,0.99,156114.0,34117.4,63074.7,28482.7,30439.3,28181.9,2257.34,0.0,Conventional,2015,Charlotte
368,29-11-2015,0.95,138859.0,31911.1,53470.5,22685.8,30791.4,27376.3,3415.11,0.0,Conventional,2015,Charlotte
369,22-11-2015,1.0,133618.0,30028.7,53645.0,24221.6,25723.1,22228.5,3494.62,0.0,Conventional,2015,Charlotte
370,15-11-2015,1.01,169281.0,28543.9,80244.5,36860.5,23632.2,21132.1,2500.12,0.0,Conventional,2015,Charlotte
371,08-11-2015,1.03,164322.0,30860.7,54456.0,49282.2,29723.0,28076.0,1647.0,0.0,Conventional,2015,Charlotte
372,01-11-2015,1.11,171794.0,33371.6,47079.7,53968.9,37373.7,32848.0,4525.69,0.0,Conventional,2015,Charlotte
373,25-10-2015,1.27,140921.0,23093.9,38356.8,44882.5,34587.4,30219.2,4368.18,0.0,Conventional,2015,Charlotte
374,18-10-2015,1.26,156566.0,22805.0,54518.9,44707.3,34534.8,31176.7,3358.11,0.0,Conventional,2015,Charlotte
375,11-10-2015,1.14,167397.0,22941.6,45669.3,58989.8,39795.8,33103.0,6692.82,0.0,Conventional,2015,Charlotte
376,04-10-2015,1.22,146738.0,23648.9,44671.1,40366.9,38050.8,30388.8,7661.96,0.0,Conventional,2015,Charlotte
377,27-09-2015,1.09,168780.0,24397.9,54210.0,58551.6,31620.6,27053.3,4567.36,0.0,Conventional,2015,Charlotte
378,20-09-2015,1.2,161444.0,25922.7,46906.1,41261.8,47353.4,38940.4,8412.98,0.0,Conventional,2015,Charlotte
379,13-09-2015,1.19,171078.0,30122.9,41616.9,36469.4,62868.3,56910.2,5958.07,0.0,Conventional,2015,Charlotte
380,06-09-2015,1.01,227728.0,35126.7,62187.5,64372.3,66041.9,59197.7,6844.16,0.0,Conventional,2015,Charlotte
381,30-08-2015,1.2,179027.0,33512.0,41701.0,38130.3,65683.6,63371.1,2312.59,0.0,Conventional,2015,Charlotte
382,23-08-2015,1.15,203298.0,32280.6,50475.6,41677.6,78864.6,76846.1,2018.44,0.0,Conventional,2015,Charlotte
383,16-08-2015,1.24,178526.0,32128.6,42068.1,41343.3,62985.6,60769.2,2216.34,0.0,Conventional,2015,Charlotte
384,09-08-2015,1.21,173059.0,29915.8,43782.9,37614.3,61746.3,57783.2,3963.07,0.0,Conventional,2015,Charlotte
385,02-08-2015,1.24,179322.0,30200.3,48686.8,39734.9,60699.9,58627.7,2072.24,0.0,Conventional,2015,Charlotte
386,26-07-2015,1.23,173897.0,30901.1,39607.9,39260.7,64127.1,62053.6,2073.42,0.0,Conventional,2015,Charlotte
387,19-07-2015,1.19,187575.0,33382.1,49072.2,39515.3,65605.5,62470.8,3134.64,0.0,Conventional,2015,Charlotte
388,12-07-2015,1.18,182857.0,23580.7,56317.4,35107.1,67851.6,65681.2,2170.33,0.0,Conventional,2015,Charlotte
389,05-07-2015,1.18,216119.0,30803.3,73470.3,40602.2,71243.1,67865.3,3377.89,0.0,Conventional,2015,Charlotte
390,28-06-2015,1.17,193654.0,23693.7,58162.3,42044.4,69753.6,67989.1,1764.53,0.0,Conventional,2015,Charlotte
391,21-06-2015,1.17,201173.0,30951.2,58913.5,38260.1,73048.3,69426.0,3622.34,0.0,Conventional,2015,Charlotte
392,14-06-2015,1.15,207094.0,31247.7,64828.8,41193.2,69824.2,67842.4,1981.83,0.0,Conventional,2015,Charlotte
393,07-06-2015,1.15,199980.0,43524.2,45226.7,38578.8,72650.6,69123.6,3526.99,0.0,Conventional,2015,Charlotte
394,31-05-2015,1.19,194631.0,45688.1,43259.9,44529.7,61153.1,58990.8,2162.28,0.0,Conventional,2015,Charlotte
395,24-05-2015,1.2,212528.0,43628.7,59207.6,46014.4,63676.9,59663.2,4013.7,0.0,Conventional,2015,Charlotte
396,17-05-2015,1.21,190800.0,44340.3,46424.3,40248.5,59786.8,57584.0,2202.85,0.0,Conventional,2015,Charlotte
397,10-05-2015,1.19,192767.0,47626.4,42863.8,38370.3,63906.6,61759.6,2147.08,0.0,Conventional,2015,Charlotte
398,03-05-2015,1.0,261492.0,50203.3,69446.6,77627.5,64214.8,58626.3,5588.51,0.0,Conventional,2015,Charlotte
399,26-04-2015,1.2,182142.0,39481.1,44796.9,37961.1,59902.4,58701.2,1201.18,0.0,Conventional,2015,Charlotte
400,19-04-2015,1.18,180944.0,38330.5,41954.3,36041.1,64618.3,63182.1,1436.27,0.0,Conventional,2015,Charlotte
401,12-04-2015,1.17,204005.0,48793.4,50390.0,39638.3,65183.5,61787.3,3396.22,0.0,Conventional,2015,Charlotte
402,05-04-2015,1.19,177919.0,43112.4,40448.5,36210.1,58148.3,56450.6,1599.1,98.61,Conventional,2015,Charlotte
403,29-03-2015,1.23,178788.0,34498.1,50741.1,40688.4,52860.9,51856.0,1004.93,0.0,Conventional,2015,Charlotte
404,22-03-2015,1.19,182876.0,41638.5,44726.8,37099.2,59411.6,56444.0,2967.67,0.0,Conventional,2015,Charlotte
405,15-03-2015,1.19,183944.0,39138.4,48595.6,43739.9,52470.1,51028.0,1442.08,0.0,Conventional,2015,Charlotte
406,08-03-2015,1.25,159387.0,29980.2,39244.6,36249.6,53912.3,52538.0,1374.33,0.0,Conventional,2015,Charlotte
407,01-03-2015,1.18,176146.0,45465.2,40006.6,34948.9,55725.6,52873.8,2851.75,0.0,Conventional,2015,Charlotte
